filename,label,nca0,nca1
Oppo_N_H1f2_Kiri_cutout.png,H1,-58.52875370341942,6.066462897955463
Oppo_O_H1f1_Kanan_cutout.png,H1,-16.654913169381533,-103.36178322746056
Oppo_O_H1f1_Kiri_cutout.png,H1,-41.086065457100496,-89.97139952964947
Oppo_O_H1f2_Kanan_cutout.png,H1,-44.05092740344896,-36.39252139168217
Oppo_O_H1f2_Kiri_cutout.png,H1,-67.68528867690118,1.8301620362726962
Oppo_P_H1f1_Kanan_cutout.png,H1,-21.41767556649139,-87.16810479150733
Oppo_P_H1f1_Kiri_cutout.png,H1,-52.047839624405526,-67.71962429896331
Oppo_P_H1f2_Kanan_cutout.png,H1,-50.25681030185356,7.199542075163981
Oppo_P_H1f2_Kiri_cutout.png,H1,-63.64392421745398,-45.79660819860392
Oppo_Q_H1f1_Kanan_cutout.png,H1,-15.678062169440867,-82.1085146516429
Oppo_Q_H1f1_Kiri_cutout.png,H1,-50.77115087963942,-72.20429579324421
Oppo_Q_H1f2_Kanan_cutout.png,H1,-53.844467397482546,0.38324195144261136
Oppo_Q_H1f2_Kiri_cutout.png,H1,-59.44239951924279,-50.51423880661914
Oppo_R_H1f1_Kanan_cutout.png,H1,-29.91099356944175,-56.160585850199645
Oppo_R_H1f1_Kiri_cutout.png,H1,-42.96063159970177,-64.44582237717832
Oppo_R_H1f2_Kanan_cutout.png,H1,-64.11113069121637,31.37635097712207
Oppo_R_H1f2_Kiri_cutout.png,H1,-75.41148755161618,-25.67482321056407
Oppo_S_H1f1_Kanan_cutout.png,H1,-33.60048925676683,-12.173593822827298
Oppo_S_H1f1_Kiri_cutout.png,H1,-47.18001289040937,-14.665024385482905
Oppo_S_H1f2_Kanan_cutout.png,H1,-55.23043856767049,-3.9898152922149044
Oppo_S_H1f2_Kiri_cutout.png,H1,-59.93679099116042,50.68630738787236
Oppo_T_H1f1_Kanan_cutout.png,H1,-62.434600438268916,-46.782700929005536
Oppo_T_H1f1_Kiri_cutout.png,H1,-42.50929900128248,-82.64834703010477
Oppo_T_H1f2_Kanan_cutout.png,H1,-52.692297505285,-20.708972859213592
Oppo_T_H1f2_Kiri_cutout.png,H1,-52.61238777351922,-29.226569102633285
Oppo_U_H1f1_Kanan_cutout.png,H1,-25.17065611776057,-135.05884767592093
Oppo_U_H1f1_Kiri_cutout.png,H1,-31.72982468721916,-105.27849083813707
Oppo_U_H1f2_Kanan_cutout.png,H1,-18.64360706235465,14.759288350161702
Oppo_U_H1f2_Kiri_cutout.png,H1,-44.087718937145695,-18.014636675570177
Oppo_V_H1f1_Kanan_cutout.png,H1,-28.388164458542928,-39.04025871614234
Oppo_V_H1f1_Kiri_cutout.png,H1,-34.387367617640784,-49.44902812320115
Oppo_V_H1f2_Kanan_cutout.png,H1,-48.33472869205255,-10.871663391236224
Oppo_V_H1f2_Kiri_cutout.png,H1,-55.52855899044791,-11.239397252865503
Oppo_W_H1f1_Kanan_cutout.png,H1,-40.07376338033152,-69.01394461473288
Oppo_W_H1f1_Kiri_cutout.png,H1,-27.505835019190418,-30.156931689025885
Oppo_W_H1f2_Kanan_cutout.png,H1,-42.07169733879744,-8.443024208406419
Oppo_W_H1f2_Kiri_cutout.png,H1,-57.0615363061444,4.827265098856412
Oppo_X_H1f1_Kanan_cutout.png,H1,-2.823892621061366,-91.31597242686445
Oppo_X_H1f1_Kiri_cutout.png,H1,-16.964631812793268,-105.29145862648323
Oppo_X_H1f2_Kanan_cutout.png,H1,-40.54182814458914,24.35611572188595
Oppo_X_H1f2_Kiri_cutout.png,H1,-51.13073491839762,-30.503851836012668
Oppo_Y_H1f1_Kanan_cutout.png,H1,-91.73552432212743,1.9290677324017786
Oppo_Y_H1f1_Kiri_cutout.png,H1,-56.35590409056935,-56.569178203740485
Oppo_Y_H1f2_Kanan_cutout.png,H1,-65.00416871785288,-27.712989899022773
Oppo_Y_H1f2_Kiri_cutout.png,H1,-57.93361279794187,-51.66592354677922
Oppo_Z_H1f1_Kanan_cutout.png,H1,-20.783780770760316,-38.374421823576455
Oppo_Z_H1f1_Kiri_cutout.png,H1,-64.9010105254159,-35.59249201896952
Oppo_Z_H1f2_Kanan_cutout.png,H1,-55.785862652469326,2.084579965603321
Oppo_Z_H1f2_Kiri_cutout.png,H1,-47.846291904071315,-35.56168486460175
Realme_10_H1F1_Kanan_cutout.png,H1,-85.24916736024689,29.90920380240188
Realme_10_H1F1_Kiri_cutout.png,H1,-84.95078830111594,65.69098319179675
Realme_10_H1F2_Kanan_cutout.png,H1,-33.20436825011101,8.176229151637367
Realme_10_H1F2_Kiri_cutout.png,H1,-33.33465412680479,32.403964545146636
Realme_11_H1F1_Kanan_cutout.png,H1,-99.8188987926303,14.533105937129255
Realme_11_H1F1_Kiri_cutout.png,H1,-89.54389332807972,8.901919303660266
Realme_11_H1F2_Kanan_cutout.png,H1,-52.09461980234847,16.368966799457837
Realme_11_H1F2_Kiri_cutout.png,H1,-47.69603629722708,4.507988471411524
Realme_12_H1F1_Kanan_cutout.png,H1,-84.08232918923436,32.62588741518645
Realme_12_H1F1_Kiri_cutout.png,H1,-52.80102047426633,-2.9996271659135227
Realme_12_H1F2_Kanan_cutout.png,H1,-47.0598530352929,10.819598731715697
Realme_12_H1F2_Kiri_cutout.png,H1,-37.60095300859082,24.838280637590824
Realme_13_H1F1_Kanan_cutout.png,H1,-37.85038777519035,54.66329069118912
Realme_13_H1F1_Kiri_cutout.png,H1,-38.366758214073165,33.35995382050202
Realme_13_H1F2_Kanan_cutout.png,H1,-22.870635506074134,-6.020286846663281
Realme_13_H1F2_Kiri_cutout.png,H1,-21.505831913427453,-1.825172804821699
Realme_14_H1F1_Kanan_cutout.png,H1,-26.63865249939761,38.34175045290859
Realme_14_H1F1_Kiri_cutout.png,H1,-73.97302553778312,36.44455977197829
Realme_14_H1F2_Kanan_cutout.png,H1,-23.707480070634517,5.442305397225181
Realme_14_H1F2_Kiri_cutout.png,H1,-45.81760778039549,15.651553472795436
Realme_15_H1F1_Kanan_cutout.png,H1,-72.43263898112636,35.074220519575725
Realme_15_H1F1_Kiri_cutout.png,H1,-78.84043169692639,58.77663542167517
Realme_15_H1F2_Kanan_cutout.png,H1,-28.235446346689656,19.936142926655794
Realme_15_H1F2_Kiri_cutout.png,H1,-44.91620805469056,24.212553919875443
Realme_16_H1F1_Kanan_cutout.png,H1,-66.2636924655447,26.718942850774358
Realme_16_H1F1_Kiri_cutout.png,H1,-65.52522845026951,35.38044109382002
Realme_16_H1F2_Kanan_cutout.png,H1,-33.41188042601052,13.704045418859526
Realme_16_H1F2_Kiri_cutout.png,H1,-31.069965096969113,15.570340138479246
Realme_17_H1F1_Kanan_cutout.png,H1,-57.37300920399563,38.42821655926054
Realme_17_H1F1_Kiri_cutout.png,H1,-66.0356730762216,54.94182796314895
Realme_17_H1F2_Kanan_cutout.png,H1,-29.944378349536947,0.07177933105814031
Realme_17_H1F2_Kiri_cutout.png,H1,-27.489874405855304,13.496126460602518
Realme_18_H1F1_Kanan_cutout.png,H1,-92.34039627312801,51.233913291067005
Realme_18_H1F1_Kiri_cutout.png,H1,-77.11313799506185,43.82687544384882
Realme_18_H1F2_Kanan_cutout.png,H1,-43.16679960050985,9.946240962771826
Realme_18_H1F2_Kiri_cutout.png,H1,-40.182213842259586,15.699967123223761
Realme_19_H1F1_Kanan_cutout.png,H1,-34.522367768096835,5.635587646732372
Realme_19_H1F1_Kiri_cutout.png,H1,-36.06603289693893,6.24781856387493
Realme_19_H1F2_Kanan_cutout.png,H1,-27.181675846415096,7.093865113298605
Realme_19_H1F2_Kiri_cutout.png,H1,-31.702696075724823,6.185474957512875
Realme_1_H1F1_Kanan_cutout.png,H1,-70.20886953840888,23.821497830074264
Realme_1_H1F1_Kiri_cutout.png,H1,-61.9254338109439,-7.716223322953402
Realme_1_H1F2_Kanan_cutout.png,H1,-34.41993800471062,13.796491039899019
Realme_1_H1F2_Kiri_cutout.png,H1,-56.603806617642675,13.076294088045865
Realme_20_H1F1_Kanan_cutout.png,H1,-82.10490376325139,7.977657387516934
Realme_20_H1F1_Kiri_cutout.png,H1,-84.80177159427024,64.07638830308413
Realme_20_H1F2_Kanan_cutout.png,H1,-60.20106010261458,8.27588690746375
Realme_20_H1F2_Kiri_cutout.png,H1,-65.89717353606441,38.28664919470099
Realme_21_H1F1_Kanan_cutout.png,H1,-40.77902622312843,12.817449767870746
Realme_21_H1F1_Kiri_cutout.png,H1,-50.312742487596864,27.846730519847622
Realme_21_H1F2_Kanan_cutout.png,H1,-26.31239386169919,-0.06510673386759294
Realme_21_H1F2_Kiri_cutout.png,H1,-34.05623287916346,16.699081161283562
Realme_22_H1F1_Kanan_cutout.png,H1,-68.21317615628122,18.11764982146002
Realme_22_H1F1_Kiri_cutout.png,H1,-62.394641318986594,18.230766126819063
Realme_22_H1F2_Kanan_cutout.png,H1,-45.873540741834404,15.125506230768027
Realme_22_H1F2_Kiri_cutout.png,H1,-38.4453176459586,0.8017350064454472
Realme_23_H1F1_Kanan_cutout.png,H1,-81.89923558877655,28.152287926609347
Realme_23_H1F1_Kiri_cutout.png,H1,-60.552348064516124,22.875636581259688
Realme_23_H1F2_Kanan_cutout.png,H1,-74.49468905674672,25.123205764094198
Realme_23_H1F2_Kiri_cutout.png,H1,-46.565847680991055,12.761020377598479
Realme_24_H1F1_Kanan_cutout.png,H1,-63.04253058555578,29.394055150602746
Realme_24_H1F1_Kiri_cutout.png,H1,-35.20757718410851,14.884925045408165
Realme_24_H1F2_Kanan_cutout.png,H1,-51.389596702224885,11.713017526308544
Realme_24_H1F2_Kiri_cutout.png,H1,-56.23865052915257,26.810928861120743
Realme_25_H1F1_Kanan_cutout.png,H1,-43.66215425411144,12.002183398498946
Realme_25_H1F1_Kiri_cutout.png,H1,-29.320333666247016,11.333583498815578
Realme_25_H1F2_Kanan_cutout.png,H1,-38.04703361938609,13.093428789254494
Realme_25_H1F2_Kiri_cutout.png,H1,-38.796314625105616,17.17242377556144
Realme_26_H1F1_Kanan_cutout.png,H1,-40.80179052700474,17.916151513559203
Realme_26_H1F1_Kiri_cutout.png,H1,-18.668527846081243,9.456650708948954
Realme_26_H1F2_Kanan_cutout.png,H1,-26.56548220294776,21.84309696369292
Realme_26_H1F2_Kiri_cutout.png,H1,-8.71837264155232,4.589868696160811
Realme_27_H1F1_Kanan_cutout.png,H1,-49.31869973987187,12.654809627147582
Realme_27_H1F1_Kiri_cutout.png,H1,-40.50131836344074,17.909421860320798
Realme_27_H1F2_Kanan_cutout.png,H1,-52.17573187932439,9.051448780076905
Realme_27_H1F2_Kiri_cutout.png,H1,-46.264084116481904,3.4154756984362757
Realme_28_H1F1_Kanan_cutout.png,H1,-49.72003677432153,15.673201447903931
Realme_28_H1F1_Kiri_cutout.png,H1,-63.30315869195898,54.15201227606567
Realme_28_H1F2_Kanan_cutout.png,H1,-45.574712449439815,4.462295020176801
Realme_28_H1F2_Kiri_cutout.png,H1,-66.52727579658237,54.46327401573269
Realme_29_H1F1_Kanan_cutout.png,H1,-39.115537732409635,17.10358539922613
Realme_29_H1F1_Kiri_cutout.png,H1,-65.43017333401335,25.134881735093025
Realme_29_H1F2_Kanan_cutout.png,H1,-29.360528517137457,11.165142543961379
Realme_29_H1F2_Kiri_cutout.png,H1,-52.19006436086496,27.171681046590983
Realme_2_H1F1_Kanan_cutout.png,H1,-45.568583327561036,-6.5341142220188635
Realme_2_H1F1_Kiri_cutout.png,H1,-41.557958612672834,11.374342602322248
Realme_2_H1F2_Kanan_cutout.png,H1,-52.6047472611845,14.970308195455951
Realme_2_H1F2_Kiri_cutout.png,H1,-55.83441698931073,33.895453071273806
Realme_30_H1F1_Kanan_cutout.png,H1,-69.24096413336682,50.49090695664112
Realme_30_H1F1_Kiri_cutout.png,H1,-55.18714995196017,0.3006433079508781
Realme_30_H1F2_Kanan_cutout.png,H1,-31.710790881174233,15.083111188377417
Realme_30_H1F2_Kiri_cutout.png,H1,-35.87050984801546,-0.6473892165257289
Realme_3_H1F1_Kanan_cutout.png,H1,-73.7091451923418,13.035117758931024
Realme_3_H1F1_Kiri_cutout.png,H1,-83.46950004600426,36.499549948102
Realme_3_H1F2_Kanan_cutout.png,H1,-58.986154522296346,55.89571682992764
Realme_3_H1F2_Kiri_cutout.png,H1,-43.27683085737876,14.310389793515055
Realme_4_H1F1_Kanan_cutout.png,H1,-88.08501090281229,43.44520809546991
Realme_4_H1F1_Kiri_cutout.png,H1,-55.019457002745874,22.87790068450144
Realme_4_H1F2_Kanan_cutout.png,H1,-30.90600860074914,-4.198508534167227
Realme_4_H1F2_Kiri_cutout.png,H1,-34.3641266641106,5.028594563246073
Realme_5_H1F1_Kanan_cutout.png,H1,-66.56813642833357,22.024021648926432
Realme_5_H1F1_Kiri_cutout.png,H1,-87.06111784105232,13.450651553402219
Realme_5_H1F2_Kanan_cutout.png,H1,-41.64044374962006,17.123314198156834
Realme_5_H1F2_Kiri_cutout.png,H1,-35.84160394788033,4.123263686568157
Realme_6_H1F1_Kanan_cutout.png,H1,-90.95151640350402,29.814830455238617
Realme_6_H1F1_Kiri_cutout.png,H1,-77.35871458302572,11.971371396639606
Realme_6_H1F2_Kanan_cutout.png,H1,-40.52479067641473,8.999498521220522
Realme_6_H1F2_Kiri_cutout.png,H1,-62.052216380173654,23.303770904216094
Realme_7_H1F1_Kanan_cutout.png,H1,-91.86339029354828,58.90410740959492
Realme_7_H1F1_Kiri_cutout.png,H1,-80.72176920424963,-2.5325657226456024
Realme_7_H1F2_Kanan_cutout.png,H1,-59.8656667577429,27.6495863802543
Realme_7_H1F2_Kiri_cutout.png,H1,-50.72421983918974,11.21849011102989
Realme_8_H1F1_Kanan_cutout.png,H1,-56.26369314291758,22.486877378737972
Realme_8_H1F1_Kiri_cutout.png,H1,-67.62038920354556,11.999846946085437
Realme_8_H1F2_Kanan_cutout.png,H1,-33.13287747799298,13.049518640953664
Realme_8_H1F2_Kiri_cutout.png,H1,-46.99811554045725,10.409945576720073
Realme_9_H1F1_Kanan_cutout.png,H1,-69.96270835487441,12.651197438860537
Realme_9_H1F1_Kiri_cutout.png,H1,-71.26177946225609,41.11108057473632
Realme_9_H1F2_Kanan_cutout.png,H1,-35.43963310663559,16.85328371813361
Realme_9_H1F2_Kiri_cutout.png,H1,-41.73629673776909,29.243064273606393
Vivo_10_H1f1_Kanan_cutout.png,H1,-103.63536746738896,33.621127740326365
Vivo_10_H1f1_Kiri_cutout.png,H1,-117.40508401624204,42.054530237376525
Vivo_10_H1f2_Kanan_cutout.png,H1,-40.80819556911844,-13.579964916095033
Vivo_10_H1f2_Kiri_cutout.png,H1,-54.70853047035913,-37.99560501699406
Vivo_11_H1f1_Kanan_cutout.png,H1,-92.66368030148432,-15.029857662328556
Vivo_11_H1f1_Kiri_cutout.png,H1,-103.34678278089578,50.0443760179661
Vivo_11_H1f2_Kanan_cutout.png,H1,-43.16295692720989,-41.46224355014223
Vivo_11_H1f2_Kiri_cutout.png,H1,-19.396279762380605,-64.50354338888273
Vivo_12_H1f1_Kanan_cutout.png,H1,-99.04572578433942,4.399079751723088
Vivo_12_H1f1_Kiri_cutout.png,H1,-76.82414286034604,-72.182962766456
Vivo_12_H1f2_Kanan_cutout.png,H1,-16.04667733878406,-69.49479435438755
Vivo_12_H1f2_Kiri_cutout.png,H1,-9.082974568673057,-97.55250872690436
Vivo_13_H1f1_Kanan_cutout.png,H1,-125.57366180370337,193.83217494838232
Vivo_13_H1f1_Kiri_cutout.png,H1,-117.2740905740106,103.70587630799456
Vivo_13_H1f2_Kanan_cutout.png,H1,-29.372614108336098,-86.08282886938727
Vivo_13_H1f2_Kiri_cutout.png,H1,-46.61725442606115,-84.86075540065441
Vivo_14_H1f1_Kanan_cutout.png,H1,-106.36030575240544,21.170118929116214
Vivo_14_H1f1_Kiri_cutout.png,H1,-106.47206820632455,13.18773271173627
Vivo_14_H1f2_Kanan_cutout.png,H1,-17.442794104228824,-60.40133601655686
Vivo_14_H1f2_Kiri_cutout.png,H1,-34.12855672039977,-54.386940898936764
Vivo_15_H1f1_Kanan_cutout.png,H1,-109.38827420893189,40.80555906410802
Vivo_15_H1f1_Kiri_cutout.png,H1,-102.08335462663167,17.45179536888484
Vivo_15_H1f2_Kanan_cutout.png,H1,-10.856347686991713,-50.864555118115454
Vivo_15_H1f2_Kiri_cutout.png,H1,-18.23363086649307,-70.55947888799808
Vivo_16_H1f1_Kanan_cutout.png,H1,-137.01558439285208,126.83146292835458
Vivo_16_H1f1_Kiri_cutout.png,H1,-105.67244441476203,18.507921545843956
Vivo_16_H1f2_Kanan_cutout.png,H1,0.913081792463466,-59.84768246314434
Vivo_16_H1f2_Kiri_cutout.png,H1,0.6210038504618283,-80.47178065968482
Vivo_17_H1f1_Kanan_cutout.png,H1,-153.85291017541664,200.9806649328295
Vivo_17_H1f1_Kiri_cutout.png,H1,-139.33223677916467,145.57418535623037
Vivo_17_H1f2_Kanan_cutout.png,H1,-19.53225448807659,-45.5196536614794
Vivo_17_H1f2_Kiri_cutout.png,H1,-41.19745532768944,-30.522977638129614
Vivo_18_H1f1_Kanan_cutout.png,H1,-100.28583839591816,6.683374658529162
Vivo_18_H1f1_Kiri_cutout.png,H1,-104.57499320787606,11.589422676563274
Vivo_18_H1f2_Kanan_cutout.png,H1,-32.86695871528427,-49.19777908791975
Vivo_18_H1f2_Kiri_cutout.png,H1,-28.421594737563108,-73.87428998548181
Vivo_19_H1f1_Kanan_cutout.png,H1,-107.65271703540127,41.863873487506325
Vivo_19_H1f1_Kiri_cutout.png,H1,-99.21317971752495,49.14721120919387
Vivo_19_H1f2_Kanan_cutout.png,H1,-11.252766938011106,-88.76132704130593
Vivo_19_H1f2_Kiri_cutout.png,H1,-2.461339063065448,-88.08385382025243
Vivo_1_H1f1_Kanan_cutout.png,H1,-97.84935551396292,12.809704914076043
Vivo_1_H1f1_Kiri_cutout.png,H1,-115.86915835059105,80.41183937660867
Vivo_1_H1f2_Kanan_cutout.png,H1,-24.401667522040572,-83.18973706572969
Vivo_1_H1f2_Kiri_cutout.png,H1,-40.727498263595585,-87.47487768299936
Vivo_20_H1f1_Kanan_cutout.png,H1,-112.31275480113901,46.93364912072354
Vivo_20_H1f1_Kiri_cutout.png,H1,-93.92869387726984,50.54087876733456
Vivo_20_H1f2_Kanan_cutout.png,H1,-50.90099156913058,-49.44257516177455
Vivo_20_H1f2_Kiri_cutout.png,H1,-5.614321584982832,-69.2318165222857
Vivo_21_H1f1_Kanan_cutout.png,H1,-119.78149288530398,69.18033434568407
Vivo_21_H1f1_Kiri_cutout.png,H1,-100.83765172670094,13.318662058053908
Vivo_21_H1f2_Kanan_cutout.png,H1,-13.525630505558278,-72.59287885954593
Vivo_21_H1f2_Kiri_cutout.png,H1,-65.85204472192895,-15.628590646698159
Vivo_22_H1f1_Kanan_cutout.png,H1,-97.61850187360523,63.29684244056068
Vivo_22_H1f1_Kiri_cutout.png,H1,-103.40816283743877,54.18559244941006
Vivo_22_H1f2_Kanan_cutout.png,H1,-36.15879111255235,-28.16490755972544
Vivo_22_H1f2_Kiri_cutout.png,H1,-61.03733265001954,-37.41254950314119
Vivo_23_H1f1_Kanan_cutout.png,H1,-102.76783342235206,68.4885519968422
Vivo_23_H1f1_Kiri_cutout.png,H1,-85.86042796649294,-1.9839156996726799
Vivo_23_H1f2_Kanan_cutout.png,H1,-26.26954171791006,-110.36143538387074
Vivo_23_H1f2_Kiri_cutout.png,H1,5.111170115980939,-129.79872100708758
Vivo_24_H1f1_Kanan_cutout.png,H1,-105.46809482789729,46.29708970756817
Vivo_24_H1f1_Kiri_cutout.png,H1,-103.63859102015168,24.942906940513186
Vivo_24_H1f2_Kanan_cutout.png,H1,-19.728461075088955,-62.147646243467214
Vivo_24_H1f2_Kiri_cutout.png,H1,-19.538081265404042,-72.92039186781038
Vivo_25_H1f1_Kanan_cutout.png,H1,-125.8390191116295,129.00732149791995
Vivo_25_H1f1_Kiri_cutout.png,H1,-86.37920559040593,-6.625373647821557
Vivo_25_H1f2_Kanan_cutout.png,H1,-12.380755763340066,-105.34756016691958
Vivo_25_H1f2_Kiri_cutout.png,H1,-27.069356308720387,-62.599809439576156
Vivo_26_H1f1_Kanan_cutout.png,H1,-116.39082039838694,71.34053085509102
Vivo_26_H1f1_Kiri_cutout.png,H1,-96.11408760116831,28.776463910726818
Vivo_26_H1f2_Kanan_cutout.png,H1,-33.9575997569061,-45.75463156932712
Vivo_26_H1f2_Kiri_cutout.png,H1,-45.63868319510939,20.278731357149866
Vivo_27_H1f1_Kanan_cutout.png,H1,-108.19872481842722,17.91714650569031
Vivo_27_H1f1_Kiri_cutout.png,H1,-102.85191365801575,38.41623679874289
Vivo_27_H1f2_Kanan_cutout.png,H1,-9.824151665054298,-81.46544084931182
Vivo_27_H1f2_Kiri_cutout.png,H1,-26.055015477244762,-50.620064247480734
Vivo_28_H1f1_Kanan_cutout.png,H1,-130.23850126421377,167.7480105046097
Vivo_28_H1f1_Kiri_cutout.png,H1,-131.1299822216177,91.31914285949883
Vivo_28_H1f2_Kanan_cutout.png,H1,-7.691898542953789,-120.45232447354194
Vivo_28_H1f2_Kiri_cutout.png,H1,-38.224905826547065,-66.20718279100731
Vivo_29_H1f1_Kanan_cutout.png,H1,-114.25364177346201,60.73842212699639
Vivo_29_H1f1_Kiri_cutout.png,H1,-87.1865219868847,3.198814297622835
Vivo_29_H1f2_Kanan_cutout.png,H1,-19.21826542428473,-69.12856036000738
Vivo_29_H1f2_Kiri_cutout.png,H1,-9.465421854196569,-86.69392520643642
Vivo_2_H1f1_Kanan_cutout.png,H1,-106.33437202060801,134.49267199084832
Vivo_2_H1f1_Kiri_cutout.png,H1,-104.28419031766684,131.6037339462273
Vivo_2_H1f2_Kanan_cutout.png,H1,-43.899489017532304,-62.515304280438166
Vivo_2_H1f2_Kiri_cutout.png,H1,-56.02246471662582,-72.79634021535014
Vivo_30_H1f1_Kanan_cutout.png,H1,-112.47038236237864,27.90310164691678
Vivo_30_H1f1_Kiri_cutout.png,H1,-97.92285861022425,32.68130264723462
Vivo_30_H1f2_Kanan_cutout.png,H1,-17.54752778437518,-52.81005633769494
Vivo_30_H1f2_Kiri_cutout.png,H1,-20.93949457240611,-66.35584563497764
Vivo_3_H1f1_Kanan_cutout.png,H1,-124.5556297446477,55.024646036186965
Vivo_3_H1f1_Kiri_cutout.png,H1,-68.32070670060254,-18.629454765812838
Vivo_3_H1f2_Kanan_cutout.png,H1,-11.214216261657299,-80.67969963607135
Vivo_3_H1f2_Kiri_cutout.png,H1,-17.906496692256013,-88.6815434642907
Vivo_4_H1f1_Kanan_cutout.png,H1,-94.22529245623232,6.042323520614228
Vivo_4_H1f1_Kiri_cutout.png,H1,-93.71593987332535,33.284015779457675
Vivo_4_H1f2_Kanan_cutout.png,H1,-20.719080122071478,-85.71489347001956
Vivo_4_H1f2_Kiri_cutout.png,H1,-14.036962173095496,-84.46773790341248
Vivo_5_H1f1_Kanan_cutout.png,H1,-110.23166219323474,53.878678169957276
