filename,label,nca0,nca1,nca2,nca3,nca4,nca5,nca6,nca7,nca8
Oppo_E_H1f1_Kanan_cutout.png,H1,-6.555794131021774,-13.529084404267453,4.317873194208204,1.4139637726793532,-3.345116914712717,-6.07091975118842,-13.822814680974675,-1.290712635542626,-0.9261068141384845
Oppo_E_H1f1_Kiri_cutout.png,H1,-14.714443503871026,-18.16205081554557,5.432024196942205,-1.6009853361829194,-1.3312421187316759,-14.725480052544443,-24.16431126005107,-1.5237025892748925,-4.289290995377417
Oppo_E_H1f2_Kanan_cutout.png,H1,-21.70123220690456,-7.563365768098194,1.5110086009962838,-21.674127331350515,12.687446883665928,-11.393273139964043,-13.077435596943214,14.182064679304721,-0.7809973811264003
Oppo_E_H1f2_Kiri_cutout.png,H1,-18.824898009788512,-3.5851439006210253,6.596783585637113,-23.97706596822932,9.347259440350129,-11.144798244441429,-16.39115389857288,12.742407518779453,-1.0179514338053544
Oppo_F_H1f1_Kanan_cutout.png,H1,-5.814215733670047,-13.704049628651667,5.764933501368146,4.192959966612145,-3.409886473675346,-10.534571130367862,-15.14001058420588,-4.828733461622845,-0.34241146524217125
Oppo_F_H1f1_Kiri_cutout.png,H1,-11.476277524872238,-13.969470466851412,6.175939459532438,3.612671258866213,-0.6515744084216809,-11.68597885484799,-15.891500316724327,-5.216849478895583,0.4310382806340581
Oppo_F_H1f2_Kanan_cutout.png,H1,-18.799350287186474,-4.426905597073441,-0.16556949188240916,-17.530230442834107,7.775451804977156,-10.111915601191194,-10.428238811486601,12.37544583723734,0.41059397803385594
Oppo_F_H1f2_Kiri_cutout.png,H1,-20.912700025892686,-5.406960395922728,-2.3254644287430413,-16.790692167133074,2.435907275633028,-7.419536839718386,-7.117942332440863,8.259588070839362,-5.079823605933033
Oppo_G_H1f1_Kanan_cutout.png,H1,-5.695717400139419,-14.519552326396804,6.847681528724717,3.2242574737238607,-6.830924427885686,-4.077111557530903,-17.543904762681848,0.5110093091518702,-5.268049289992976
Oppo_G_H1f1_Kiri_cutout.png,H1,-12.605614933691276,-16.230048226979736,12.108533447258603,3.755102051071888,4.295073798108465,-23.512891792560062,-21.827241240104907,-0.4908000650189581,1.4821977278813274
Oppo_G_H1f2_Kanan_cutout.png,H1,-18.267626674014853,-3.2529175318803802,3.7573255711994933,-21.562083724062845,5.171160254085009,-1.9707231849081221,-10.197166448443916,6.98666648048806,-0.5480454985851437
Oppo_G_H1f2_Kiri_cutout.png,H1,-17.578412628161065,-3.6613853915607444,1.0059689748487737,-17.179557961541384,9.110342808595057,-11.854150804308881,-14.08855235559195,13.110600844561143,-2.901735534421598
Oppo_H_H1f1_Kanan_cutout.png,H1,-4.835942063805171,-15.883221712046394,4.303783065810522,2.2174770346311186,-7.595469169768005,-9.778642220314953,-23.53517726356709,-0.7777516749287818,-5.429313947296059
Oppo_H_H1f1_Kiri_cutout.png,H1,-15.257423825550138,-18.234601230874333,5.13173278795228,-4.0118900681861325,0.7899999025651404,-13.98523170066303,-20.16143586838816,-1.4872672040064083,-0.2647074156157009
Oppo_H_H1f2_Kanan_cutout.png,H1,-19.533769927615804,-0.2004130034378061,3.6557608614252217,-20.695554273937105,7.388863068452024,-9.721072988304662,-14.697953131320418,9.840482726591524,-3.713216604067732
Oppo_H_H1f2_Kiri_cutout.png,H1,-23.313304822847467,-4.866171932384521,0.9662787473104713,-24.358430476610543,8.282978240567823,-10.118333635352565,-10.613319826161534,13.580309873066453,-1.652799474582853
Oppo_I_H1f1_Kanan_cutout.png,H1,-1.7218901874436174,-17.582735605935643,7.346650912280155,3.3988008665692955,-12.02686678415797,-5.898601771609215,-15.66119390196594,-1.1763712862001028,3.275913339845503
Oppo_I_H1f1_Kiri_cutout.png,H1,-9.656416863306337,-18.32905257671877,6.811086243022028,1.352869392430795,-4.375668705075269,-14.418373315548214,-13.933052982167524,-2.0404204246876794,3.0526824922008733
Oppo_I_H1f2_Kanan_cutout.png,H1,-17.533025636991812,0.25055338367124197,0.4322618573834301,-22.891932480916935,1.9983204279045241,-5.892637231397477,-9.097650383970997,7.463768581155515,-2.910066593299748
Oppo_I_H1f2_Kiri_cutout.png,H1,-17.38312713560112,-2.3964272870282106,-0.05878372656729958,-24.025859206804878,2.723188920556125,-7.410720931428982,-7.38971609947859,8.241870019620686,-2.826782587792719
Oppo_J_H1f1_Kanan_cutout.png,H1,-1.8155688996837336,-18.844088939593526,4.436226753143789,2.206007828576924,-9.286068871551402,-9.129776499780515,-16.794319873345362,2.055748164648352,5.658044713652312
Oppo_J_H1f1_Kiri_cutout.png,H1,-3.891831167640947,-15.7266013633505,1.402258898422793,5.659390886579297,-10.670206124869022,-7.38799079163765,-15.361587609325307,-0.273092042988998,0.02612120970328477
Oppo_J_H1f2_Kanan_cutout.png,H1,-20.164851302153366,-3.1663062568226255,0.48800631969861735,-24.71131199810161,5.675810841629378,-7.225739200720882,-5.062004308552747,9.167910246755062,-1.3691993105850797
Oppo_J_H1f2_Kiri_cutout.png,H1,-23.209604950123914,-1.8308574406221791,2.181589228964629,-26.415128726087033,4.377051310509925,-7.429147706879154,-13.339642962875354,9.31180881363278,-3.2642400505927105
Oppo_K_H1f1_Kanan_cutout.png,H1,-9.166002273732925,-13.75661436575235,13.028882038889614,5.7025850146031285,0.5498595652340603,-13.491681276770814,-14.086511615881145,-3.211841239731868,2.7899456033098406
Oppo_K_H1f1_Kiri_cutout.png,H1,-5.033165878236572,-9.5627625193297,10.62402113257474,10.195777384248762,-2.376871277579874,-10.372045925763631,-12.31833865148145,0.7132523951833438,-0.6536386851563138
Oppo_K_H1f2_Kanan_cutout.png,H1,-21.27789107811745,-8.492994223609301,0.8485252988415338,-18.738039414920102,8.274316126864427,-9.61572016334554,-12.614165251301081,14.632860320519022,-1.7146027485387023
Oppo_K_H1f2_Kiri_cutout.png,H1,-26.730197631080422,-3.45554465881937,2.586834662384397,-25.179596113513238,4.998600241826941,-9.029708606983467,-13.74920490832039,15.781710027746636,-7.5411978646535855
Oppo_L_H1f1_Kanan_cutout.png,H1,-10.60323692770202,-15.876738850717825,19.59958287509572,0.7482906997898188,-2.544970621901059,-14.81117737409317,-14.421576513260058,0.989038384350396,-3.467851504350508
Oppo_L_H1f1_Kiri_cutout.png,H1,-13.363455349645267,-15.098053674862156,3.8117321810179994,2.148752095933141,0.3996667255431485,-12.579599729512132,-18.682590895619057,-3.5007171979917766,0.6270991280004339
Oppo_L_H1f2_Kanan_cutout.png,H1,-19.421857536906366,-3.2016316566642637,-1.1787632648665782,-15.118360477241136,7.746067965685623,-7.267860488799747,-6.4940117225871665,8.296267410221716,-4.440443039647446
Oppo_L_H1f2_Kiri_cutout.png,H1,-21.063740194689714,-5.733762497243133,5.039190023662592,-23.007778641029418,9.284562316571675,-10.76832380818729,-12.60040218628916,12.072696284640257,0.27378172741677786
Oppo_M_H1f1_Kanan_cutout.png,H1,-10.860296104914076,-12.586180066564378,11.24233818924011,4.502111490378387,0.5514049919506445,-13.138826366651283,-21.15996517290344,-4.901394122415448,0.7986090681072856
Oppo_M_H1f1_Kiri_cutout.png,H1,-12.246218863581035,-14.474125252616338,5.583822727558066,4.738909383252818,1.2577590449947327,-14.365848263609022,-18.537271016963516,-2.610985827125968,-0.4097806726171953
Oppo_M_H1f2_Kanan_cutout.png,H1,-22.421123989040996,-6.034750611001419,4.003720107381458,-23.327363681320087,13.467407745986945,-9.540692183734349,-11.865597000393201,14.629592496364639,2.5671884299600434
Oppo_M_H1f2_Kiri_cutout.png,H1,-19.040339296261514,-8.915813391307124,4.523701403167638,-20.704101932769486,9.606899927575926,-7.824582583045152,-12.335427112928148,12.29288500462493,1.5503627730093763
Oppo_N_H1f1_Kanan_cutout.png,H1,-7.234200011206237,-20.737894040521475,5.998552843978226,-1.7913942530162468,-10.328915401336968,-7.309878026102104,-11.175560817081484,-1.8574201841552536,2.259673572054519
Oppo_N_H1f1_Kiri_cutout.png,H1,-8.56877399040082,-16.94748064456778,7.391475565838275,-1.197927096019819,-9.622303816851085,-8.43491777056137,-10.834815413955372,-4.024132676040789,4.752160250140004
Oppo_N_H1f2_Kiri_cutout.png,H1,-21.619034289027894,-3.838540203328141,1.193841642339366,-27.20176247214359,4.41423318598522,-4.741957769120016,-10.831439801223505,9.33320328849196,-2.877457827632232
Oppo_O_H1f1_Kanan_cutout.png,H1,-8.909497552479197,-24.26783556089492,3.8702559719761136,-1.8987698873772438,-15.515927597818662,-4.246398299473871,-11.513666280186488,-1.0624870071248793,0.5365901789796591
Oppo_O_H1f1_Kiri_cutout.png,H1,-8.98043283485352,-20.317708076955245,11.831793271612673,-0.18167712924475612,-2.6973348922683242,-16.39447016850579,-14.949614290137138,7.894582123177159,2.2886194921717937
Oppo_O_H1f2_Kanan_cutout.png,H1,-19.345279587404352,-1.1993613807355246,0.8338769696966353,-23.081125262513165,2.8043415345051153,-6.037677013361704,-15.252126690350835,10.096437512065526,-3.384582387417566
Oppo_O_H1f2_Kiri_cutout.png,H1,-18.578629414639146,-5.792942569142797,-3.8800161450537525,-15.958952860466656,10.847236476908348,-7.51618788134389,-6.756262553056335,6.897151703058432,-0.6001517724598586
Oppo_P_H1f1_Kanan_cutout.png,H1,-3.5104523965279735,-13.610103297013259,4.7164900904896205,0.7426675841399345,-3.6076203781310237,-12.068907323890564,-17.54216315143128,2.634985610744475,-0.19822117068970202
Oppo_P_H1f1_Kiri_cutout.png,H1,-9.267762136536764,-20.963301263067912,15.601936485901382,-0.5079511506941023,-3.817188614933769,-12.41287033135265,-13.922159042823235,4.581520960397848,1.3111070401298508
Oppo_P_H1f2_Kanan_cutout.png,H1,-14.141000194614355,-2.868324789993454,4.026714335737476,-20.00710272212174,2.3209068928379124,-5.604253682830609,-10.373900208062281,7.279313481081114,0.7313359833219878
Oppo_P_H1f2_Kiri_cutout.png,H1,-23.307645309529363,-9.720372079126511,3.7601913770320756,-30.532964822795385,7.577961003018849,-8.788305850286099,-16.104146508130242,12.087332823709692,0.14137860160434357
Oppo_Q_H1f1_Kanan_cutout.png,H1,-0.7304197595295939,-13.20429982362215,2.472399601228597,5.052741968336228,-5.6990234552841486,-9.817553731369108,-17.252533952586806,1.2888346660081136,0.5586261855393501
Oppo_Q_H1f1_Kiri_cutout.png,H1,-7.975778830088086,-19.879995782001338,11.443682134633297,3.1806237484051545,-7.7266277393964,-7.387366768772362,-10.815861893898893,0.24064989488514307,1.1652324140520844
Oppo_Q_H1f2_Kanan_cutout.png,H1,-22.190576445515592,-3.7536766334818967,0.5558364815384754,-23.23795599534856,7.165428232265862,-7.764544330555143,-11.830889975361988,11.143974585926491,-1.5087074952130313
Oppo_Q_H1f2_Kiri_cutout.png,H1,-21.311518274997102,-5.1630817437675525,0.9311539047885918,-27.04196468635028,4.0854947417951974,-5.938887081429091,-15.343077320098882,8.904910712237701,-1.029106435875798
Oppo_R_H1f1_Kanan_cutout.png,H1,-9.467468216766255,-16.119037130388627,1.5073325986522506,0.49662371504195,-6.458002740133167,-7.872374961954916,-18.581857941273867,2.5153161131717026,-9.860747999377379
Oppo_R_H1f1_Kiri_cutout.png,H1,-14.445760200855302,-20.534257814736513,-0.232877852970131,-1.8577915916450003,-4.078272320698562,-10.725811119405137,-20.305396276023142,4.368763362010044,-5.323824007700791
Oppo_R_H1f2_Kanan_cutout.png,H1,-22.573338986928302,-8.097732045256326,4.277100831800696,-21.25451933263972,8.44045047074085,-11.914997598348622,-14.784054893039123,12.148318107891924,-3.2317424632474414
Oppo_R_H1f2_Kiri_cutout.png,H1,-25.596245863314383,-9.62457725618526,8.599612095547231,-30.104518838469534,7.32927847949258,-6.965740165663221,-17.587317902932597,12.8769639893616,-1.3328316588571507
Oppo_S_H1f1_Kanan_cutout.png,H1,-5.562354642799632,-12.714575139292155,6.268799580490336,6.901646345679894,-4.697842992935837,-11.60267751368616,-16.265824204261452,-2.987364380564942,-2.0475433393348506
Oppo_S_H1f1_Kiri_cutout.png,H1,-14.118853400596295,-13.453205564377432,1.3416999871405262,3.19356097493669,-0.237225691034015,-13.877089600910555,-22.12066297331382,-2.6866088586166996,-5.404682915616855
Oppo_S_H1f2_Kanan_cutout.png,H1,-18.331239887299805,-8.425007111780454,1.4007588660539496,-21.371563356422943,6.9623216198859375,-7.360865950558409,-10.916727825628355,9.161974558865184,-2.9625747712288804
Oppo_S_H1f2_Kiri_cutout.png,H1,-22.792597028422392,-6.795212650122394,3.795268892143732,-22.624857906812682,5.993039808055843,-8.591211418449916,-10.041343659319818,12.235376000411057,-2.433518001123503
Oppo_T_H1f1_Kanan_cutout.png,H1,-14.604401041190764,-13.38131271467116,-2.1111621226626323,-0.08467784004438669,-5.915308469318841,-14.544142313251015,-19.10588733398994,2.200319221808764,-8.523164651041208
Oppo_T_H1f1_Kiri_cutout.png,H1,-6.990233796870103,-18.4206016251009,9.304630000479715,0.2492520144332055,-1.2413845858358266,-15.680619279579597,-19.514450836053587,6.26036816867187,2.065186556194716
Oppo_T_H1f2_Kanan_cutout.png,H1,-20.059750106826662,3.174311901687203,8.184209256340463,-23.238440933785725,3.957400261075514,-7.850140054628276,-20.010723392652995,9.672949151361742,-5.222099933105053
Oppo_T_H1f2_Kiri_cutout.png,H1,-22.010533243827687,-5.093208376948706,6.26293878049417,-26.181067701968104,10.494793603107377,-11.286200751192203,-17.192516424495025,11.670366345840337,3.5047168393047605
Oppo_U_H1f1_Kanan_cutout.png,H1,-7.081779153578094,-18.93918201741884,-3.127141873157527,1.2828163159323664,-12.280851944560107,-13.004187924754731,-21.392009299650752,6.20525279937422,-8.83186507367593
Oppo_U_H1f1_Kiri_cutout.png,H1,-7.448775520828424,-18.933563624111468,-2.3549168249304904,1.4389079790362849,-2.4791693173538913,-14.38241709697973,-23.030423927639692,5.348787200933321,-5.58925799459138
Oppo_U_H1f2_Kanan_cutout.png,H1,-11.10918655757844,-3.561047656421829,4.159025072603978,-12.687953978202998,4.880076963620216,-6.71915408046641,-14.275075784820682,9.338622943943212,2.2430169513564056
Oppo_U_H1f2_Kiri_cutout.png,H1,-18.84191490224813,-6.279109187005827,-1.055665308252828,-25.73904958006099,4.935364223853071,-9.064408918094516,-9.525513566969463,11.804416297443549,-0.3887431739685222
Oppo_V_H1f1_Kanan_cutout.png,H1,-10.131427937570477,-15.714312580691352,-0.9507395814729537,2.902917942355411,-5.502569621027294,-14.772323695157509,-14.164466976554964,-0.029589066674289437,-3.8979563764720093
Oppo_V_H1f1_Kiri_cutout.png,H1,-12.353362343353393,-20.59140617663619,2.6167481516212945,-0.5751680677294937,-4.851962591227848,-13.685633289270196,-17.04671980208045,0.751486746832663,-2.1554819927545097
Oppo_V_H1f2_Kanan_cutout.png,H1,-18.248422915074627,-3.586636378357339,0.5887907354584185,-17.969499213925417,3.5399590824896254,-6.486533262060283,-12.36753172892597,7.392235502856308,-0.35193004608180867
Oppo_V_H1f2_Kiri_cutout.png,H1,-16.588154232399674,-4.18619544707747,3.533216417687074,-22.3241526397747,6.021342850136458,-5.783092222298542,-8.76591812637588,9.986629247717373,2.1038637350596656
Oppo_W_H1f1_Kanan_cutout.png,H1,-9.368646705214578,-18.303861980483443,0.7273542826134506,-1.1236179899184597,-6.802288287259018,-7.2250793333264305,-16.762870994068003,0.9594208828014253,-7.989006157854711
Oppo_W_H1f1_Kiri_cutout.png,H1,-4.35185914855764,-12.66855149941417,2.339896544005933,8.3046470125904,-4.077521171935603,-9.85564376658536,-18.95190132342889,-1.1627778147877263,-3.599033435356589
Oppo_W_H1f2_Kanan_cutout.png,H1,-21.10903903119123,-7.826103526416421,3.113179627629936,-20.213587813123258,7.599776503755146,-10.198215415590589,-19.631949527411436,12.685429901813913,-2.483195535363303
Oppo_W_H1f2_Kiri_cutout.png,H1,-22.05572344306359,-5.951000109420552,3.3960313184373256,-20.720953755802224,8.918635948593147,-9.021654538161899,-18.319168139281476,12.006891956379912,-4.3082933071371565
Oppo_X_H1f1_Kanan_cutout.png,H1,-4.233803055430867,-19.712303588976138,1.9696834015385236,1.455282826317795,-12.39902596970964,-8.918278809631028,-18.481362089842946,3.2018459608056746,-2.2432256013522878
Oppo_X_H1f1_Kiri_cutout.png,H1,-11.685676314362208,-25.52013759012078,3.168901571317772,-7.2100996639148685,-8.94735121956692,-14.694806708167265,-15.874082316968785,4.017468272238148,0.9002411092161562
Oppo_X_H1f2_Kanan_cutout.png,H1,-19.429901368640035,-5.568916983724681,0.30245274489259716,-21.952015574985545,3.5340250117576093,-6.79324760380729,-12.035588790835462,8.840487165132,-1.120317830548444
Oppo_X_H1f2_Kiri_cutout.png,H1,-20.870870292401197,-3.4190198488599943,-0.7582033805678856,-26.125369117884908,8.711834635962012,-12.959041473850021,-16.05819889670803,11.447246040259785,-1.1874613157356204
Oppo_Y_H1f1_Kanan_cutout.png,H1,-18.61286492879937,-17.179472382953957,14.756202087043318,-1.5125385755244702,-1.1492641047671805,-17.402731556000205,-14.148361729803627,-1.6155919903052736,-4.118101186019876
Oppo_Y_H1f1_Kiri_cutout.png,H1,-9.096005442718889,-17.002864050500083,7.432338665572413,6.88511207398189,-4.004382371721967,-16.736388765647856,-14.516690843226959,8.71753641214391,-5.489360742108636
Oppo_Y_H1f2_Kanan_cutout.png,H1,-21.931441874346483,-5.822614350343236,1.0805050750375855,-20.5991791768346,8.546638781883562,-12.015375782156458,-15.311582681549877,12.901489353188703,-1.295829831536712
Oppo_Y_H1f2_Kiri_cutout.png,H1,-23.353454232143516,-5.7315653033205916,3.4822730174780836,-26.01664918981263,9.683813990420587,-10.53092323318829,-22.46517503398609,13.911034210970938,-3.5747811817806525
Oppo_Z_H1f1_Kanan_cutout.png,H1,-0.21219645381058855,-11.080104963428752,1.3719433975752995,11.755254163946306,-4.94206248499581,-10.921863427754477,-18.776611031888617,-0.05207208119582226,-3.470075393116509
Oppo_Z_H1f1_Kiri_cutout.png,H1,-15.181946042672603,-14.329854925421639,1.6325213820119289,3.085373479479992,-2.1916069624083794,-14.161164421043617,-18.01048957417224,3.9106102254276345,-6.961503390765868
Oppo_Z_H1f2_Kanan_cutout.png,H1,-21.40513868498778,-5.938871799292662,3.8757468330179026,-21.852842149395478,10.413552904805213,-10.988425321481703,-16.944821807630202,14.185348719594778,-2.1071787253170724
Oppo_Z_H1f2_Kiri_cutout.png,H1,-19.508562021130686,-4.18329924121224,5.57190455305404,-21.9172537670313,9.515478354265893,-12.999751814750534,-21.82159564295656,15.445314855635925,-3.469172946048138
Realme_10_H1F1_Kanan_cutout.png,H1,-5.365823659404539,-0.5576119733532169,22.15207445060665,3.1980420710001813,9.395430748410346,-2.4385591072839117,8.294240116384687,5.483480449025098,9.264234693409502
Realme_10_H1F1_Kiri_cutout.png,H1,-1.990736532793636,4.739321562474482,20.925795158267015,11.345552080567002,6.674090445796835,0.3262687645817245,13.101855824512095,4.275020354143521,9.587935625984251
Realme_10_H1F2_Kanan_cutout.png,H1,4.066358590912166,3.34144142460059,20.455333438508948,1.2928477868173167,7.801828413112034,6.4185208337174116,4.030476426303772,0.04719510990268758,15.910746549379406
Realme_10_H1F2_Kiri_cutout.png,H1,5.152348241157608,5.13477498674441,12.6428838012302,10.350024361124339,4.063946241166858,7.970663405379675,5.7173254792606345,3.72531187804231,12.465253557983571
Realme_11_H1F1_Kanan_cutout.png,H1,-6.9073265092681835,1.951694903801188,37.83383838276702,1.1576013392084588,8.426510404608148,-0.35671000478677095,0.12001719998520956,5.347500937968054,10.556176400721283
Realme_11_H1F1_Kiri_cutout.png,H1,-6.155635624499744,2.0249875799947117,32.935203053202144,-4.8861284155687965,14.329812779239342,-6.754098491819015,-2.276053885687198,11.547005917627857,13.504863124836817
Realme_11_H1F2_Kanan_cutout.png,H1,2.642162067006687,6.967530842676529,27.415374596813425,3.671374015706672,6.594604260475673,6.367245314332507,3.4869494235941687,0.10647409671847465,15.37915654965286
Realme_11_H1F2_Kiri_cutout.png,H1,2.0850921694858875,4.486342584975567,25.65280808675673,1.7699001373963386,7.639343342241918,5.322504852236841,0.5670500454646576,4.176827031122463,16.55205648088698
Realme_12_H1F1_Kanan_cutout.png,H1,-3.744241629601135,2.2898451359729375,22.49297850545083,4.983505100814349,10.2291549924025,1.5540795803155212,7.630400438935299,6.768879389605164,14.00540987847083
Realme_12_H1F1_Kiri_cutout.png,H1,-2.363477741486087,4.760801749652738,27.067029476818067,-2.131074618749643,8.805257147571568,-1.4234121266072934,-1.7554187361441989,5.52939495963537,16.163242799414608
Realme_12_H1F2_Kanan_cutout.png,H1,1.7285281382210274,4.8963295834783365,20.88167473954245,-1.1813976258762553,6.262372951966947,6.699110946294163,5.5820754171148455,1.3302024755845776,16.79866856352545
Realme_12_H1F2_Kiri_cutout.png,H1,3.0226914291301155,5.5050734301140585,23.294263755469665,12.004448015689476,7.787103639728543,1.1773880772510488,-7.044632706441431,3.018645619841356,15.26780940915817
Realme_13_H1F1_Kanan_cutout.png,H1,2.024896507046743,5.344528209734966,18.007839908425783,8.499768072210458,11.298186266213364,0.10278456500700497,4.616860301921837,3.3483884001269657,17.332641369784515
Realme_13_H1F1_Kiri_cutout.png,H1,-0.8722439790832569,4.4104554801143765,13.995552259230486,2.1717523107508003,9.442113075345606,0.845512520962782,3.673888719918726,4.689827860593243,15.793729816978052
Realme_13_H1F2_Kanan_cutout.png,H1,4.51520024652701,3.845696306787495,15.677866851666817,0.2684146403877487,6.279748604356423,6.622659325181239,6.02349217356227,2.640091365853706,16.862310161396074
Realme_13_H1F2_Kiri_cutout.png,H1,5.4337929592874055,2.735101546898014,14.448221228685185,4.903949323266093,7.563954520581677,0.6435468449516022,2.767946059817716,5.731387193694378,18.635341706831795
Realme_14_H1F1_Kanan_cutout.png,H1,-0.05697823129184276,6.340103730433728,12.325315071632499,3.1807092322645234,9.34902603823379,3.111760241241843,4.058396698493803,6.239039315286604,10.732232466088151
Realme_14_H1F1_Kiri_cutout.png,H1,-7.566344115526542,6.5072520753316985,15.524696314617785,1.8828231118955245,13.755959357889488,-2.9128962870297275,3.831140073228755,7.106838004019137,9.716353447845652
Realme_14_H1F2_Kanan_cutout.png,H1,4.334508484989292,2.488205085707047,13.447588091965878,6.75861088092017,6.691280701260361,3.5603661776257542,4.507004445856385,3.703903609065745,19.78050658995312
Realme_14_H1F2_Kiri_cutout.png,H1,0.7200783946539038,5.690122646929451,12.934692847450693,0.7233218197660112,9.098606950233307,2.8036914283898056,9.003717918296624,3.179655000584423,13.285652629507108
Realme_15_H1F1_Kanan_cutout.png,H1,-5.575113331957403,4.916701325826083,21.575080288700292,4.845241529974705,9.732170183335189,1.2854498506672685,3.575240620485633,6.717538009700037,16.857707616109938
Realme_15_H1F1_Kiri_cutout.png,H1,-8.750849736781115,7.637064598000907,15.559987401031092,0.6136081853409477,10.626789542799072,-4.3704399371793405,6.257074103477314,6.654313486899303,9.5956450967823
Realme_15_H1F2_Kanan_cutout.png,H1,5.652457650695666,5.0852048724356065,18.707042148445055,4.615416576600294,5.51934827682229,6.310570184532993,5.353916848573945,3.681409397753318,18.948103160499915
Realme_15_H1F2_Kiri_cutout.png,H1,3.8742412399084327,2.5425715076114836,17.96147951452087,6.932384925969529,7.603107777050312,7.438059561311366,9.552926706658589,3.0749707464236304,19.0166271139682
Realme_16_H1F1_Kanan_cutout.png,H1,-0.4170106901532931,3.2440323967544242,23.605005627518256,4.252336517426121,10.131813677675318,-0.845680024918526,5.542132611471535,2.913084693815304,15.081165113485406
Realme_16_H1F1_Kiri_cutout.png,H1,-2.364204417221191,6.506221113254614,21.33795813363384,3.6990639145462993,8.253299447199472,2.6689789812620375,7.318969173013916,2.9151094858355253,10.337581647228745
Realme_16_H1F2_Kanan_cutout.png,H1,4.641793827845053,2.9642401513847902,16.488116925174324,3.2302359549345177,7.273682101391116,4.993328207877337,7.312293503574657,-0.06772239562921954,19.655058834169015
Realme_16_H1F2_Kiri_cutout.png,H1,5.558398846554052,3.810375998902715,16.206109128033095,6.6552868534898915,6.551811195603077,1.549883718408515,4.667097852887269,4.274234573790534,17.699929168337338
Realme_17_H1F1_Kanan_cutout.png,H1,-1.9113856503632736,5.795468091232119,18.62706220045154,2.2347729005617674,11.450949517313417,-0.42096797795048785,7.298414540725208,6.956562081564103,15.992208169680577
